1.0750e+01	3.6291e-03	3.6291e-03	5.8159e-13
1.0650e+01	3.5244e-03	3.5244e-03	5.6480e-13
1.0550e+01	3.5692e-03	3.5692e-03	5.7198e-13
1.0450e+01	3.5941e-03	3.5941e-03	5.7597e-13
1.0350e+01	3.7229e-03	3.7229e-03	5.9662e-13
1.0250e+01	3.7063e-03	3.7063e-03	5.9397e-13
1.0150e+01	3.7412e-03	3.7412e-03	5.9955e-13
1.0050e+01	3.6962e-03	3.6962e-03	5.9234e-13
9.9500e+00	3.7346e-03	3.7346e-03	5.9849e-13
9.8500e+00	3.6823e-03	3.6823e-03	5.9012e-13
9.7500e+00	3.5862e-03	3.5862e-03	5.7472e-13
9.6500e+00	3.5083e-03	3.5083e-03	5.6223e-13
9.5500e+00	3.7086e-03	3.7086e-03	5.9433e-13
9.4500e+00	3.8218e-03	3.8218e-03	6.1247e-13
9.3500e+00	3.6700e-03	3.6700e-03	5.8814e-13
9.2500e+00	3.3842e-03	3.3842e-03	5.4235e-13
9.1500e+00	3.5061e-03	3.5061e-03	5.6187e-13
9.0500e+00	3.9276e-03	3.9276e-03	6.2942e-13
8.9500e+00	3.9353e-03	3.9353e-03	6.3066e-13
8.8500e+00	3.5196e-03	3.5196e-03	5.6404e-13
8.7500e+00	3.2942e-03	3.2942e-03	5.2792e-13
8.6500e+00	3.6697e-03	3.6697e-03	5.8809e-13
8.5500e+00	3.6848e-03	3.6848e-03	5.9051e-13
8.4500e+00	3.7085e-03	3.7085e-03	5.9431e-13
8.3500e+00	3.6830e-03	3.6830e-03	5.9022e-13
8.2500e+00	3.6323e-03	3.6323e-03	5.8210e-13
8.1500e+00	3.4780e-03	3.4780e-03	5.5737e-13
8.0500e+00	3.7915e-03	3.7915e-03	6.0761e-13
7.9500e+00	4.1647e-03	4.1647e-03	6.6741e-13
7.8500e+00	3.8809e-03	3.8809e-03	6.2195e-13
7.7500e+00	3.8824e-03	3.8824e-03	6.2218e-13
7.6500e+00	3.7351e-03	3.7351e-03	5.9858e-13
7.5500e+00	3.6743e-03	3.6743e-03	5.8883e-13
7.4500e+00	3.7359e-03	3.7359e-03	5.9871e-13
7.3500e+00	3.7818e-03	3.7818e-03	6.0606e-13
7.2500e+00	3.7625e-03	3.7625e-03	6.0296e-13
7.1500e+00	3.0653e-03	3.0653e-03	4.9123e-13
7.0500e+00	3.7032e-03	3.7032e-03	5.9346e-13
6.9500e+00	3.1640e-03	3.1640e-03	5.0705e-13
6.8500e+00	3.2765e-03	3.2765e-03	5.2508e-13
6.7500e+00	3.7039e-03	3.7039e-03	5.9357e-13
6.6500e+00	3.3586e-03	3.3586e-03	5.3823e-13
6.5500e+00	2.7485e-03	2.7485e-03	4.4046e-13
6.4500e+00	3.1520e-03	3.1520e-03	5.0513e-13
6.3500e+00	3.4110e-03	3.4110e-03	5.4663e-13
6.2500e+00	3.9356e-03	3.9356e-03	6.3070e-13
6.1500e+00	2.8338e-03	2.8338e-03	4.5413e-13
6.0500e+00	3.4556e-03	3.4556e-03	5.5378e-13
5.9500e+00	3.0471e-03	3.0471e-03	4.8832e-13
5.8500e+00	3.7174e-03	3.7174e-03	5.9574e-13
5.7500e+00	4.0070e-03	4.0070e-03	6.4215e-13
5.6500e+00	3.3436e-03	3.3436e-03	5.3583e-13
5.5500e+00	3.2482e-03	3.2482e-03	5.2055e-13
5.4500e+00	2.6470e-03	2.6470e-03	4.2420e-13
5.3500e+00	2.7681e-03	2.7681e-03	4.4361e-13
5.2500e+00	3.3270e-03	3.3270e-03	5.3317e-13
5.1500e+00	3.7860e-03	3.7860e-03	6.0673e-13
5.0500e+00	3.3263e-03	3.3263e-03	5.3306e-13
4.9500e+00	3.2511e-03	3.2511e-03	5.2101e-13
4.8500e+00	3.5415e-03	3.5415e-03	5.6755e-13
4.7500e+00	4.1335e-03	4.1335e-03	6.6242e-13
4.6500e+00	3.4489e-03	3.4489e-03	5.5271e-13
4.5500e+00	3.0866e-03	3.0866e-03	4.9465e-13
4.4500e+00	3.1041e-03	3.1041e-03	4.9745e-13
4.3500e+00	2.9706e-03	2.9706e-03	4.7605e-13
4.2500e+00	3.6672e-03	3.6672e-03	5.8769e-13
4.1500e+00	2.3623e-03	2.3623e-03	3.7857e-13
4.0500e+00	2.9384e-03	2.9384e-03	4.7089e-13
3.9500e+00	2.9849e-03	2.9849e-03	4.7835e-13
3.8500e+00	2.4413e-03	2.4413e-03	3.9123e-13
3.7500e+00	2.5392e-03	2.5392e-03	4.0692e-13
3.6500e+00	1.5372e-03	1.5372e-03	2.4635e-13
3.5500e+00	2.4892e-03	2.4892e-03	3.9891e-13
3.4500e+00	2.5809e-03	2.5809e-03	4.1360e-13
3.3500e+00	2.5003e-03	2.5003e-03	4.0069e-13
3.2500e+00	2.6335e-03	2.6335e-03	4.2204e-13
3.1500e+00	2.9267e-03	2.9267e-03	4.6903e-13
3.0500e+00	2.6153e-03	2.6153e-03	4.1912e-13
2.9500e+00	2.1710e-03	2.1710e-03	3.4791e-13
2.8500e+00	2.9451e-03	2.9451e-03	4.7196e-13
2.7500e+00	2.3570e-03	2.3570e-03	3.7772e-13
2.6500e+00	2.5276e-03	2.5276e-03	4.0507e-13
2.5500e+00	2.8247e-03	2.8247e-03	4.5267e-13
2.4500e+00	2.5900e-03	2.5900e-03	4.1506e-13
2.3500e+00	2.2596e-03	2.2596e-03	3.6212e-13
2.2500e+00	2.3003e-03	2.3003e-03	3.6863e-13
2.1500e+00	2.3632e-03	2.3632e-03	3.7872e-13
2.0500e+00	2.0841e-03	2.0841e-03	3.3399e-13
1.9500e+00	2.8385e-03	2.8385e-03	4.5488e-13
1.8500e+00	2.8746e-03	2.8746e-03	4.6067e-13
1.7500e+00	1.7147e-03	1.7147e-03	2.7480e-13
1.6500e+00	3.6203e-03	3.6203e-03	5.8018e-13
1.5500e+00	2.3255e-03	2.3255e-03	3.7267e-13
1.4500e+00	2.2092e-03	2.2092e-03	3.5403e-13
1.3500e+00	1.9310e-03	1.9310e-03	3.0946e-13
1.2500e+00	1.9801e-03	1.9801e-03	3.1732e-13
1.1500e+00	1.3616e-03	1.3616e-03	2.1821e-13
1.0500e+00	1.6573e-03	1.6573e-03	2.6560e-13
9.8000e-01	2.4078e-03	2.4078e-03	3.8586e-13
9.4000e-01	2.3967e-03	2.3967e-03	3.8408e-13
9.0000e-01	1.9476e-03	1.9476e-03	3.1212e-13
8.6000e-01	1.7167e-03	1.7167e-03	2.7511e-13
8.2000e-01	2.9937e-03	2.9937e-03	4.7976e-13
7.8000e-01	1.9083e-03	1.9083e-03	3.0582e-13
7.4000e-01	1.3970e-03	1.3970e-03	2.2388e-13
7.0500e-01	1.2494e-03	1.2494e-03	2.0023e-13
6.7500e-01	1.2011e-03	1.2011e-03	1.9248e-13
6.4500e-01	1.1733e-03	1.1733e-03	1.8803e-13
6.1500e-01	1.1383e-03	1.1383e-03	1.8241e-13
5.8750e-01	1.2492e-03	1.2492e-03	2.0019e-13
5.6250e-01	2.6412e-03	2.6412e-03	4.2326e-13
5.3750e-01	1.5776e-03	1.5776e-03	2.5282e-13
5.1250e-01	1.2505e-03	1.2505e-03	2.0040e-13
4.8750e-01	1.1961e-03	1.1961e-03	1.9168e-13
